row_id,article_id,claim_id,claim,binary_label_name,original_verdict,normalised_rating,organisation,date_published,financial_matches,finance_term_count,word_count,url,finance_relevant,label_valid,standalone_claim,audit_notes,verdict,claim_normalised,pure_binary_label,financial_matches_list,financial_match_set
52385,39484,1639,Only Hindu temples have to pay taxes,misleading,false,false,NewsMeter,2021-09-29T13:01:16,['tax'],1,7,https://newsmeter.in/fact-check/do-hindu-temples-only-come-under-the-ambit-of-gst-in-india-683932,,,,,false,only hindu temples have to pay taxes,misleading,['tax'],{'tax'}
52402,40812,226,The video shows a young woman trying to kill herself due to stress over unemployment. Many social media users assume the incident to be from India.,misleading,false,false,NewsMeter,2021-09-29T03:39:18,['employment'],1,26,https://newsmeter.in/fact-check/fact-check-video-of-woman-attempting-suicide-is-from-china-not-india-683908,,,,,false,the video shows a young woman trying to kill herself due to stress over unemployment many social media users assume the incident to be from india,misleading,['employment'],{'employment'}
52569,40025,51290,An image of Boeing airplane economy class in the 60s.,misleading,false,false,NewsMeter,2021-08-23T10:00:37,['macroeconomy'],1,10,https://newsmeter.in/fact-check/fact-check-how-did-economy-class-of-boeing-airliner-look-like-in-1960s-682266,,,,,false,an image of boeing airplane economy class in the 60s,misleading,['macroeconomy'],{'macroeconomy'}
52759,39465,51454,A Facebook video showing tornado passing outside Citizens Bank Park in Philadelphia when Phillies baseball game was on.,misleading,false,false,NewsMeter,2021-07-13T04:37:32,['banking'],1,18,https://newsmeter.in/fact-check/did-tornado-rumble-outside-philadelphia-citizens-bank-park-when-baseball-game-was-on-680634,,,,,false,a facebook video showing tornado passing outside citizens bank park in philadelphia when phillies baseball game was on,misleading,['banking'],{'banking'}
52945,39679,51607,"Labour and Employment Ministry has granted a sum of Rs 1,20,000 to labourers employed between the years 1991 to 2020.",misleading,false,false,NewsMeter,2021-05-27T10:42:32,['employment'],1,20,https://newsmeter.in/fact-check/fact-check-beware-labour-ministry-is-not-offering-rs-1-lakh-to-workers-employed-between-1991-2020-678758,,,,,false,labour and employment ministry has granted a sum of rs 1 20 000 to labourers employed between the years 1991 to 2020,misleading,['employment'],{'employment'}
53092,42516,51732,National Rural Youth Training & Employment Scheme job notification,misleading,false,false,NewsMeter,2021-03-19T10:53:42,['employment'],1,9,https://newsmeter.in/fact-check/youth-beware-viral-job-notification-is-fake-675713,,,,,false,national rural youth training employment scheme job notification,misleading,['employment'],{'employment'}
53215,39700,51822,"BJP overlooks India's negative GDP estimates for 2020, claims 8% growth",misleading,false,false,NewsMeter,2021-01-30T08:28:10,['macroeconomy'],1,11,https://newsmeter.in/fact-check/fact-check-bjp-overlooks-indias-negative-gdp-estimates-for-2020-falsely-claims-8-growth-673516,,,,,false,bjp overlooks india s negative gdp estimates for 2020 claims 8 growth,misleading,['macroeconomy'],{'macroeconomy'}
53233,40324,51840,"old currency notes of Rs 100, 10, and 5 denominations will be withdrawn",misleading,false,false,NewsMeter,2021-01-27T10:45:08,['currency'],1,13,https://newsmeter.in/fact-check/fact-check-no-old-currency-notes-of-rs-100-10-and-5-denominations-will-not-be-withdrawn-673376,,,,,false,old currency notes of rs 100 10 and 5 denominations will be withdrawn,misleading,['currency'],{'currency'}
53260,41386,51861,NHS message seeking bank details for Covid vaccine,misleading,false,false,NewsMeter,2021-01-04T08:03:16,['banking'],1,8,https://newsmeter.in/fact-check/nhs-message-seeking-bank-details-for-covid-vaccine-672503,,,,,false,nhs message seeking bank details for covid vaccine,misleading,['banking'],{'banking'}
53453,38838,52034,Senior journalist Pankaj Pachauri claims India's imports from China up by 27%,misleading,false,false,NewsMeter,2020-10-20T13:26:00,['trade'],1,12,https://newsmeter.in/fact-check-senior-journalist-pankaj-pachauri-falsely-claims-indias-imports-from-china-up-by-27/,,,,,false,senior journalist pankaj pachauri claims india s imports from china up by 27,misleading,['trade'],{'trade'}
53584,38929,52155,US economy has contracted more than India,misleading,false,false,NewsMeter,2020-09-08T07:00:48,['macroeconomy'],1,7,https://newsmeter.in/fact-check-viral-claim-that-us-economy-has-contracted-more-than-india-is-false/,,,,,false,us economy has contracted more than india,misleading,['macroeconomy'],{'macroeconomy'}
53660,38825,52224,Raam is the most expensive currency in the world,misleading,false,false,NewsMeter,2020-08-19T14:30:08,['currency'],1,9,https://newsmeter.in/fact-check-raam-is-not-the-most-expensive-currency-in-the-world-but-a-bearer-bond/,,,,,false,raam is the most expensive currency in the world,misleading,['currency'],{'currency'}
53896,38775,52442,Railways has plan to cut salary of its 13 lakh employees,misleading,false,false,NewsMeter,2020-04-23T09:28:34,['employment'],1,11,https://newsmeter.in/fact-check-no-railways-has-no-plan-to-cut-salary-of-its-13-lakh-employees/,,,,,false,railways has plan to cut salary of its 13 lakh employees,misleading,['employment'],{'employment'}
53904,38498,52449,Ratan Tata talk about Indian economy amid COVID-19 crisis,misleading,false,false,NewsMeter,2020-04-11T07:04:18,['macroeconomy'],1,9,https://newsmeter.in/did-ratan-tata-penned-about-indian-economy-amid-the-covid-19-crisis/,,,,,false,ratan tata talk about indian economy amid covid 19 crisis,misleading,['macroeconomy'],{'macroeconomy'}
53980,38640,52513,Court directed RBI to revoke licence of Bank of Baroda,misleading,false,false,NewsMeter,2020-02-21T03:32:48,['banking'],1,10,https://newsmeter.in/fact-check-has-court-directed-rbi-to-revoke-licence-of-bank-of-baroda/,,,,,false,court directed rbi to revoke licence of bank of baroda,misleading,['banking'],{'banking'}
54005,38500,52536,video really belong to fake Indian currency producing factory from Pakistan,misleading,false,false,NewsMeter,2020-01-21T09:25:34,['currency'],1,11,https://newsmeter.in/does-the-video-really-belong-to-fake-indian-currency-producing-factory-from-pakistan/,,,,,false,video really belong to fake indian currency producing factory from pakistan,misleading,['currency'],{'currency'}
55167,65598,53662,"workers who worked between 1990 and 2020, have the right to receive a benefit of Rs 1,20,000 from Ministry of Labour and Employment",misleading,false,false,NewsMobile,2020-05-15T05:21:15,['employment'],1,23,https://www.newsmobile.in/nm-fact-checker/fake-alert-govt-is-not-giving-rs-120000-to-workers-who-worked-between-1990-and-2020/,,,,,false,workers who worked between 1990 and 2020 have the right to receive a benefit of rs 1 20 000 from ministry of labour and employment,misleading,['employment'],{'employment'}
55287,65478,53778,Central Bank of India is planning to shut down 600 of its branches by the end of March 2023.,misleading,false,false,NewsMobile,2022-05-16T13:43:43,['banking'],1,19,https://www.newsmobile.in/nm-fact-checker/fact-check-will-central-bank-close-its-600-branches-by-march-2023-heres-the-truth/,,,,,false,central bank of india is planning to shut down 600 of its branches by the end of march 2023,misleading,['banking'],{'banking'}
56446,64319,54784,"Finance Minister states, 'I am not the one who pays taxes'.",misleading,false,false,NewsMobile,2024-12-20T05:52:36,['tax'],1,11,https://www.newsmobile.in/nm-fact-checker/fact-check-this-video-featuring-nirmala-sitharamans-tax-statement-is-ai-manipulated/,,,,,false,finance minister states i am not the one who pays taxes,misleading,['tax'],{'tax'}
56732,64033,55029,Pakistan won't ask Turkey for loans until next month in order to help them,misleading,false,false,NewsMobile,2023-02-21T13:44:19,['loan'],1,14,https://www.newsmobile.in/nm-fact-checker/fact-check-screenshot-of-a-news-article-mocking-pakistans-economic-crisis-goes-viral-with-false-claims/,,,,,false,pakistan won t ask turkey for loans until next month in order to help them,misleading,['loan'],{'loan'}
56753,64012,55043,"Picture of a ₹500 currency note featuring Dr BR Ambedkar's portrait claiming that the BJP-led government is planning to print ₹500 notes with Dr. Ambedkar's picture, replacing Mahatma Gandhi's",misleading,false,false,NewsMobile,2024-12-21T07:05:55,['currency'],1,29,https://www.newsmobile.in/nm-fact-checker/fact-check-rs500-note-featuring-dr-br-ambedkar-is-digitally-altered/,,,,,false,picture of a 500 currency note featuring dr br ambedkar s portrait claiming that the bjp led government is planning to print 500 notes with dr ambedkar s picture replacing mahatma gandhi s,misleading,['currency'],{'currency'}
57115,63650,55353,𝐕𝐢𝐩𝐮𝐥 𝐃𝐮𝐛𝐞 𝐁𝐉𝐏 𝐌𝐋𝐀 from UP beating his emploee for asking his salary.,misleading,false,false,NewsMobile,2024-07-03T04:25:33,['employment'],1,13,https://www.newsmobile.in/nm-fact-checker/fact-check-old-video-of-people-thrashing-a-man-in-up-shared-as-recent-one-with-false-claims/,,,,,false,𝐕𝐢𝐩𝐮𝐥 𝐃𝐮𝐛𝐞 𝐁𝐉𝐏 𝐌𝐋𝐀 from up beating his emploee for asking his salary,misleading,['employment'],{'employment'}
57120,63645,55358,"Video of BJP MLA Vipul Dubey from Jaunpur, Uttar Pradesh beating his house-help for demanding more salary",misleading,false,false,NewsMobile,2023-05-03T15:15:00,['employment'],1,17,https://www.newsmobile.in/nm-fact-checker/fact-check-old-video-of-people-brutally-thrashing-a-man-in-ups-shahjahanpur-viral-with-false-claim/,,,,,false,video of bjp mla vipul dubey from jaunpur uttar pradesh beating his house help for demanding more salary,misleading,['employment'],{'employment'}
57808,62957,55933,"WHO has asked to ban the import of second-hand clothes from Europe, the USA, and Asia",misleading,false,false,NewsMobile,2022-07-27T08:22:27,['trade'],1,16,https://www.newsmobile.in/nm-fact-checker/fact-check-no-the-viral-advisory-on-monkeypox-outbreak-has-not-been-issued-by-who/,,,,,false,who has asked to ban the import of second hand clothes from europe the usa and asia,misleading,['trade'],{'trade'}
57838,62927,55957,Reserve Bank of India is set to issue a ₹5000 note,misleading,false,false,NewsMobile,2025-01-04T07:52:54,['banking'],1,11,https://www.newsmobile.in/nm-fact-checker/fact-check-no-rbi-is-not-issuing-a-rs-5000-note/,,,,,false,reserve bank of india is set to issue a 5000 note,misleading,['banking'],{'banking'}
58065,62700,56146,KBC Clip mentioned Kamal Nath Government Waived Loans Of 27 Lakh Farmers,misleading,fake,false,NewsMobile,2023-11-16T14:54:58,['loan'],1,12,https://www.newsmobile.in/nm-fact-checker/fact-check-kbc-video-about-kamalnath-government-waiving-off-loans-of-27-lakh-farmers-is-edited/,,,,,fake,kbc clip mentioned kamal nath government waived loans of 27 lakh farmers,misleading,['loan'],{'loan'}
58318,62447,56361,India has taken 83% debt of its GDP,misleading,false,false,NewsMobile,2022-04-12T14:54:01,"['debt', 'macroeconomy']",2,8,https://www.newsmobile.in/nm-fact-checker/fact-check-has-india-taken-a-debt-of-83-of-its-gdp-heres-the-truth/,,,,,false,india has taken 83 debt of its gdp,misleading,"['debt', 'macroeconomy']","{'debt', 'macroeconomy'}"
58355,62410,56394,Government Is Providing Rs 6000 Unemployment Allowance To Youth,misleading,false,false,NewsMobile,2022-07-21T12:45:40,['employment'],1,9,https://www.newsmobile.in/nm-fact-checker/fact-check-government-is-not-providing-unemployment-allowance-of-%e2%82%b96000/,,,,,false,government is providing rs 6000 unemployment allowance to youth,misleading,['employment'],{'employment'}
58356,62409,56395,The government is giving monthly unemployment allowance,misleading,false,false,NewsMobile,2021-03-22T09:28:08,['employment'],1,7,https://www.newsmobile.in/nm-fact-checker/fact-check-government-is-not-providing-unemployment-allowance-dont-fall-for-false-claims/,,,,,false,the government is giving monthly unemployment allowance,misleading,['employment'],{'employment'}
58426,62339,56457,"At a toll plaza, pay for 12 hours. If you come back within 12 hours, you will not have to pay toll tax",misleading,false,false,NewsMobile,2023-01-21T12:46:46,['tax'],1,23,https://www.newsmobile.in/nm-fact-checker/fact-check-fake-message-about-toll-rates-falsely-attributed-to-nitin-gadkari/,,,,,false,at a toll plaza pay for 12 hours if you come back within 12 hours you will not have to pay toll tax,misleading,['tax'],{'tax'}
58582,62183,56595,Rajnath Singh bashes his own government over rise in inflation,misleading,false,false,NewsMobile,2022-08-26T15:07:54,['inflation'],1,10,https://www.newsmobile.in/nm-fact-checker/fact-check-does-this-viral-video-show-rajnath-singh-bashing-his-own-government-over-high-inflation/,,,,,false,rajnath singh bashes his own government over rise in inflation,misleading,['inflation'],{'inflation'}
