row_id,article_id,claim_id,claim,binary_label_name,original_verdict,normalised_rating,organisation,date_published,financial_matches,finance_term_count,word_count,url,finance_relevant,label_valid,standalone_claim,audit_notes
68641,71414,66144,"Rhode Island's state pension system ""underperformed the median three out of the four years that Mr. Caprio was in office.""",genuine,mostly-true,partially true,PolitiFact,2014-08-03T00:00:00,['pension'],1,20,https://www.politifact.com/factchecks/2014/aug/03/seth-magaziner/seth-magaziner-says-state-pension-investments-earn/,,,,
68650,71996,66153,"""The increase in the garbage tax that imposed in Cranston for some people has been as much as $200.""",misleading,false,false,PolitiFact,2014-07-27T00:00:00,['tax'],1,19,https://www.politifact.com/factchecks/2014/jul/27/kenneth-block/ken-block-says-cranston-mayor-allan-fung-increased/,,,,
68654,71997,66157,"Russia ""has an economy the size of Italy.""",genuine,mostly-true,partially true,PolitiFact,2014-07-27T00:00:00,['macroeconomy'],1,8,https://www.politifact.com/factchecks/2014/jul/27/lindsey-graham/graham-russia-has-economy-size-italy/,,,,
68708,71948,66211,"Says Rick Scott's per-pupil education spending is ""about $200 less"" than what it was under Charlie Crist during the recession.",genuine,mostly-true,partially true,PolitiFact,2014-07-18T00:00:00,['macroeconomy'],1,20,https://www.politifact.com/factchecks/2014/jul/18/charlie-crist/rick-scotts-student-spending-about-200-less-during/,,,,
68718,71913,66221,"Says Charlie Crist ""raised taxes on the middle class"" by $2.2 billion.",genuine,mostly-true,partially true,PolitiFact,2014-07-10T00:00:00,['tax'],1,12,https://www.politifact.com/factchecks/2014/jul/10/republican-party-florida/florida-gop-says-charlie-crist-raised-taxes-22-bil/,,,,
68756,72136,66259,"""Candidates for governor routinely disclose"" their spouses' tax returns.",genuine,mostly-true,partially true,PolitiFact,2014-06-26T00:00:00,['tax'],1,9,https://www.politifact.com/factchecks/2014/jun/26/rick-scott/rick-scott-says-gubernatorial-candidates-routinely/,,,,
68770,72109,66273,"All 28 members of NATO have ""pledged to spend at least 2 percent of their economy on defense. But only three countries do -- Britain, Greece and us.""",genuine,mostly-true,partially true,PolitiFact,2014-06-19T00:00:00,['macroeconomy'],1,28,https://www.politifact.com/factchecks/2014/jun/19/paul-ryan/only-3-natos-28-members-spend-what-they-promised-d/,,,,
68826,72063,66329,"""The average student loan debt in Texas is over $22,000...the cost of an average size pickup truck."" But unlike car owners, ""students are not allowed to refinance their loans at lower rates.""",genuine,mostly-true,partially true,PolitiFact,2014-06-09T00:00:00,"['debt', 'loan']",2,32,https://www.politifact.com/factchecks/2014/jun/09/pete-gallego/pete-gallego-equates-average-student-loan-debt-pri/,,,,
68832,72066,66335,"""By the time I left"" the State Department, ""economic growth was up and opium production was down"" in Afghanistan, while ""infant mortality declined"" and school enrollment rose by more than sevenfold.",genuine,mostly-true,partially true,PolitiFact,2014-06-10T00:00:00,['macroeconomy'],1,31,https://www.politifact.com/factchecks/2014/jun/10/hillary-clinton/new-book-hillary-clinton-touts-quality-life-advanc/,,,,
68854,72364,66357,"""Canadian middle class incomes are now higher than in the United States. They are working fewer hours for more pay, … living longer on average, and facing less income inequality.""",genuine,mostly-true,partially true,PolitiFact,2014-05-20T00:00:00,['income'],1,30,https://www.politifact.com/factchecks/2014/may/20/hillary-clinton/hillary-clinton-says-united-states-falling-behind-/,,,,
68855,72367,66358,"David Beckham's soccer stadium would get a ""special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.""",genuine,mostly-true,partially true,PolitiFact,2014-05-20T00:00:00,['tax'],1,26,https://www.politifact.com/factchecks/2014/may/20/miami-seaport-alliance/david-beckhams-soccer-stadium-would-be/,,,,
68915,72326,66418,Says U.S. Senate candidate David Perdue flip-flopped on releasing his tax returns.,genuine,mostly-true,partially true,PolitiFact,2014-05-09T00:00:00,['tax'],1,12,https://www.politifact.com/factchecks/2014/may/09/karen-handel/handel-attacks-perdue-tax-returns/,,,,
68930,71405,66433,"Says Scott Brown ""voted to give oil companies big tax breaks.""",genuine,mostly-true,partially true,PolitiFact,2014-04-30T00:00:00,['tax'],1,11,https://www.politifact.com/factchecks/2014/apr/30/senate-majority-pac/senate-majority-pac-says-scott-brown-voted-give-oi/,,,,
68970,71345,66473,"""The big Wall Street banks, the big corporations"" give ""many times more"" political donations to Democrats than Republicans.",misleading,false,false,PolitiFact,2014-04-16T00:00:00,['banking'],1,18,https://www.politifact.com/factchecks/2014/apr/16/jim-demint/not-many-times-more-democrats-sometimes-do-raise-m/,,,,
68992,71317,66495,"When Republicans last controlled the presidency and Congress, ""the number of people on food stamps the number of people in low-income housing went through the roof.""",genuine,mostly-true,partially true,PolitiFact,2014-04-10T00:00:00,['income'],1,26,https://www.politifact.com/factchecks/2014/apr/10/glenn-grothman/when-gop-last-ran-washington-rolls-food-stamps-sub/,,,,
68996,71320,66499,"""Women in Oregon are paid 79 cents for every dollar paid to men. If the wage gap was eliminated, a working woman in Oregon would have enough money for 2,877 gallons of gas, 72 more weeks of food for her family or nearly 12 more months of rent.""",genuine,true,true,PolitiFact,2014-04-10T00:00:00,['employment'],1,48,https://www.politifact.com/factchecks/2014/apr/10/national-partnership-women-families/would-eliminating-pay-gap-oregon-let-women-buy-287/,,,,
69001,71324,66504,"Says the Koch brothers want to ""protect tax cuts for companies that ship our jobs overseas.""",misleading,false,false,PolitiFact,2014-04-11T00:00:00,['tax'],1,16,https://www.politifact.com/factchecks/2014/apr/11/senate-majority-pac/senate-dem-group-claim-koch-brothers-support-tax-b/,,,,
69019,71288,66522,"""We've dedicated more money from transportation budget to bike and ped projects under my watch than at any time in the history of Washington County.""",genuine,mostly-true,partially true,PolitiFact,2014-04-04T00:00:00,['budget'],1,25,https://www.politifact.com/factchecks/2014/apr/04/andy-duyck/has-washington-county-spent-more-bikeped-projects-/,,,,
69038,72280,66541,"""Manufacturing wages today in America on a per-hour basis are actually a bit lower than average wages in the economy as a whole.""",genuine,mostly-true,partially true,PolitiFact,2014-03-30T00:00:00,"['employment', 'macroeconomy']",2,23,https://www.politifact.com/factchecks/2014/mar/30/steven-rattner/rattner-manufacturing-wages-today-america-lower-av/,,,,
69069,72218,66572,"Says Mary Burke's ""2007-'09 state budget had a tax hike of $1.8 billion -- costing every man, woman and child in the state an extra $310.""",misleading,false,false,PolitiFact,2014-03-16T00:00:00,"['tax', 'budget']",2,26,https://www.politifact.com/factchecks/2014/mar/16/republican-party-wisconsin/wisconsin-gop-says-mary-burke-scott-walkers-challe/,,,,
69070,72216,66573,"""The majority support the minimum wage.""",genuine,true,true,PolitiFact,2014-03-16T00:00:00,['employment'],1,6,https://www.politifact.com/factchecks/2014/mar/16/katrina-vanden-heuvel/do-most-americans-favor-hike-minimum-wage/,,,,
69092,72188,66595,"""When I talk about minimum wage ... half of Republicans agree with it.""",genuine,mostly-true,partially true,PolitiFact,2014-03-07T00:00:00,['employment'],1,13,https://www.politifact.com/factchecks/2014/mar/07/barack-obama/barack-obama-says-half-republicans-agree-minimum-w/,,,,
69104,71724,66607,"""Our economy has grown 50 percent faster than the national GDP, even since the national recession.""",genuine,mostly-true,partially true,PolitiFact,2014-02-27T00:00:00,['macroeconomy'],1,16,https://www.politifact.com/factchecks/2014/feb/27/bobby-jindal/bobby-jindal-says-louisianas-growth-has-outpaced-n/,,,,
69113,71731,66616,"Says the U.S. Supreme Court found that ""Social Security is not guaranteed.""",genuine,true,true,PolitiFact,2014-02-28T00:00:00,['pension'],1,12,https://www.politifact.com/factchecks/2014/feb/28/david-jolly/david-jolly-says-social-security-not-guaranteed-ac/,,,,
69149,71679,66652,"""The only time over the last 25 years when the state's unemployment rate exceeded the U.S. average was when Burke was commerce secretary.""",genuine,mostly-true,partially true,PolitiFact,2014-02-14T00:00:00,['employment'],1,23,https://www.politifact.com/factchecks/2014/feb/14/republican-party-wisconsin/1988-wisconsin-unemployment-rate-greater-us-rate-o/,,,,
69158,71644,66661,"Says Milwaukee Mayor Tom Barrett is responsible for the roughly $7,800 ""I pay in property taxes per year.""",misleading,false,false,PolitiFact,2014-02-07T00:00:00,['tax'],1,18,https://www.politifact.com/factchecks/2014/feb/07/david-clarke-jr/sheriff-david-clarke-blames-milwaukee-mayor-tom-ba/,,,,
69189,71631,66692,Says 85 percent of IDEA charter-school students come from low-income families and about 99 percent of its graduates go to college.,genuine,mostly-true,partially true,PolitiFact,2014-02-05T00:00:00,['income'],1,21,https://www.politifact.com/factchecks/2014/feb/05/greg-abbott/idea-schools-serving-many-disadvantaged-background/,,,,
69193,71840,66696,"Says Alex Sink supported ""more taxes on water and TV.""",genuine,mostly-true,partially true,PolitiFact,2014-01-27T00:00:00,['tax'],1,10,https://www.politifact.com/factchecks/2014/jan/27/national-republican-congressional-committee/alex-sink-supported-more-taxes-water-and-tv-nrcc-s/,,,,
69227,71781,66730,"""If you make the average amount of people in Wisconsin, $50,000, you got $1.60 less a week in taxes"" under the state income-tax cut, but ""it didn't show up in your paycheck.""",genuine,mostly-true,partially true,PolitiFact,2014-01-14T00:00:00,"['tax', 'income']",2,32,https://www.politifact.com/factchecks/2014/jan/14/kathleen-vinehout/vinehout-says-160-tax-cut-didnt-show-weekly-payche/,,,,
69250,71754,66753,"""US: Change in Income, 2009-13. Top 1%: +31.4%. Bottom 99%: +0.4%.""",genuine,mostly-true,partially true,PolitiFact,2014-01-07T00:00:00,['income'],1,11,https://www.politifact.com/factchecks/2014/jan/07/ian-bremmer/ian-bremmer-says-top-1-percent-saw-incomes-go-34-p/,,,,
69253,71751,66756,"""Our economy still has three people looking for every job .""",genuine,true,true,PolitiFact,2014-01-07T00:00:00,['macroeconomy'],1,11,https://www.politifact.com/factchecks/2014/jan/07/gene-sperling/there-are-3-unemployed-people-every-job-opening-ob/,,,,
69283,70193,66786,"Republican state lawmakers ""are refusing to give the people of their own states their own tax dollars back in the form of Medicaid.""",genuine,mostly-true,partially true,PolitiFact,2013-12-31T00:00:00,['tax'],1,23,https://www.politifact.com/factchecks/2013/dec/31/thom-hartmann/hartmann-not-expanding-medicaid-shortchanges-state/,,,,
69284,71737,66787,""" has a provision that would in many ways reduce the deficit.""",genuine,mostly-true,partially true,PolitiFact,2014-01-02T00:00:00,['deficit'],1,12,https://www.politifact.com/factchecks/2014/jan/02/donna-brazile/donna-brazile-says-farm-bill-would-reduce-deficit/,,,,
69311,70117,66814,"""One-third of all bank tellers on public assistance.""",genuine,mostly-true,partially true,PolitiFact,2013-12-08T00:00:00,['banking'],1,8,https://www.politifact.com/factchecks/2013/dec/08/james-carville/james-carville-13-bank-tellers-are-public-assistan/,,,,
69352,70995,66855,"""The reason we have a national debt is not because of defense spending. What is driving our long-term debt are Medicare and Social Security programs.""",genuine,mostly-true,partially true,PolitiFact,2013-11-22T00:00:00,"['debt', 'pension']",2,25,https://www.politifact.com/factchecks/2013/nov/22/marco-rubio/medicare-and-social-security-not-defense-are-drivi/,,,,
69379,70977,66882,"The deficit this year could pay ""all of the 2013 salaries of every professional baseball player for the next 248 years.""",genuine,true,true,PolitiFact,2013-11-18T00:00:00,"['deficit', 'employment']",2,21,https://www.politifact.com/factchecks/2013/nov/18/kelly-ayotte/ayotte-compares-size-federal-deficit-baseball-sala/,,,,
69408,70898,66911,"Under President George W. Bush, ""we added $4.9 trillion to the debt. Under President Obama … we've added $6.5 trillion to the debt.""",genuine,true,true,PolitiFact,2013-11-01T00:00:00,['debt'],1,23,https://www.politifact.com/factchecks/2013/nov/01/kelly-ayotte/ayotte-counts-amount-debt-accrued-presidents-bush-/,,,,
69464,71115,66967,"Says under President Barack Obama, the debt increased by 23 percent, which was less than under any president going back to Ronald Reagan.",misleading,false,false,PolitiFact,2013-10-22T00:00:00,['debt'],1,23,https://www.politifact.com/factchecks/2013/oct/22/tom-colicchio/celebrated-chef-tom-colicchio-tweets-relatively-li/,,,,
69468,71118,66971,"Milwaukee County has ""a parks capital budget that's bigger than it's been in the last 10 years.""",misleading,false,false,PolitiFact,2013-10-23T00:00:00,['budget'],1,17,https://www.politifact.com/factchecks/2013/oct/23/chris-abele/chris-abele-says-his-budget-improvements-county-pa/,,,,
69524,71027,67027,""" believe in abolishing Social Security, abolishing V.A. health care.""",misleading,false,false,PolitiFact,2013-10-02T00:00:00,['pension'],1,10,https://www.politifact.com/factchecks/2013/oct/02/bernie-sanders/sen-bernie-sanders-says-texas-republicans-want-abo/,,,,
69575,71185,67078,"Says U.S. Rep. Tom Price is sending letters both supporting and opposing the ""small-business killing Internet Tax Mandate.""",misleading,false,false,PolitiFact,2013-09-09T00:00:00,['tax'],1,18,https://www.politifact.com/factchecks/2013/sep/09/georgia-campaign-liberty/price-guilty-tomfoolery/,,,,
69588,70089,67091,"""While fat-cat bureaucrats at the Department of Education are getting paid an average salary of $102,000 a year, teachers in Georgia are getting paid half of that.""",genuine,mostly-true,partially true,PolitiFact,2013-08-30T00:00:00,['employment'],1,27,https://www.politifact.com/factchecks/2013/aug/30/paul-broun/brouns-education-salaries-remark-mostly-target/,,,,
69621,70024,67124,"Says ""in Oregon today, the average debt upon college graduation is more than $24,000.""",genuine,mostly-true,partially true,PolitiFact,2013-08-10T00:00:00,['debt'],1,14,https://www.politifact.com/factchecks/2013/aug/10/jeff-merkley/average-debt-upon-college-graduation-more-24000/,,,,
69633,70035,67136,"Says Mitch McConnell pushed ""the Wall Street bailout through the U.S. Senate"" and called it ""the Senate at its finest.""",genuine,mostly-true,partially true,PolitiFact,2013-08-14T00:00:00,['financial_distress'],1,20,https://www.politifact.com/factchecks/2013/aug/14/matt-bevin/matt-bevin-mitch-mcconnell-bank-bailout-efforts/,,,,
