id,statement,binary_label,binary_label_name,label,label_name,split,original_split,matched_pair_id,broad_topic,subject,speaker,date,word_count,statement_normalised,matched_financial_subjects,matched_high_confidence_terms,matched_supporting_terms,financial_match_source
14561,Alabama is operating government on the lowest amount of tax revenue of any state in the nation.,1,genuine,4,mostly_true,train,train,train_pair_0676,taxation,state budget;taxes,sue bell cobb,"April 24, 2018",17,alabama is operating government on the lowest amount of tax revenue of any state in the nation,state budget;taxes,tax_revenue,revenue;tax,high_confidence_and_subject
7286,"Just about everyone everywhere is spending more hours on the job, less time with their families, bringing home smaller and smaller paychecks, while they're paying more and more at the gas pump and the grocery stores.",1,genuine,4,mostly_true,train,train,train_pair_0494,public_finance,economy;income;jobs;labor;workers,ed fitzgerald,"April 24, 2013",36,just about everyone everywhere is spending more hours on the job less time with their families bringing home smaller and smaller paychecks while they re paying more and more at the gas pump and the grocery stores,economy;income;jobs;labor;workers,,job;spending,subject_and_supporting_text
9,"I used tax cuts to help create over 80,000 jobs in New Mexico.",1,genuine,4,mostly_true,train,train,train_pair_0043,taxation,taxes,bill richardson,"May 10, 2007",13,i used tax cuts to help create over 80 000 jobs in new mexico,taxes,,job;tax,subject_and_supporting_text
4571,Sixty-percent of the state retirees...don't get Social Security.'',0,misleading,1,false,train,train,train_pair_0116,labour_and_income,corrections and updates;labor;public service;retirement;social security;workers,kathleen connell,"October 26, 2011",8,sixty percent of the state retirees don t get social security,labor;social security;workers,social_security,,high_confidence_and_subject
4022,Says New Jersey has fewer jobs since Gov. Chris Christie took office.,0,misleading,1,false,train,train,train_pair_0137,labour_and_income,jobs,joshua henne,"July 20, 2011",12,says new jersey has fewer jobs since gov chris christie took office,jobs,,job,subject_and_supporting_text
7606,"The Republican-authored state budget includes a provision ""forcing people earning as little as $12,000 to buy private health insurance that could cost them as much as $4,000 per year.",0,misleading,1,false,train,train,train_pair_0477,public_finance,health care;state budget,dave hansen,"July 19, 2013",29,the republican authored state budget includes a provision forcing people earning as little as 12 000 to buy private health insurance that could cost them as much as 4 000 per year,state budget,state_budget,budget,high_confidence_and_subject
16521,"The Green New Deal ""would put a $600,000 tax burden on every household.",0,misleading,1,false,train,train,train_pair_0601,taxation,environment;climate change;taxes,republican party of florida,"September 20, 2019",13,the green new deal would put a 600 000 tax burden on every household,taxes,,tax,subject_and_supporting_text
16429,Say Gov. Tony Evers 'canceled' the sales tax holiday this year,0,misleading,1,false,train,train,train_pair_0554,taxation,taxes,wisconsin assembly republicans,"August 27, 2019",11,say gov tony evers canceled the sales tax holiday this year,taxes,,tax,subject_and_supporting_text
4246,"Says Rick Perry and the Republican-controlled Texas Legislature ""managed to slash the budget of the volunteer fire departments in our state by 75 percent in the last legislative session,"" reducing their abilities to fight recent wildfires.",0,misleading,1,false,train,train,train_pair_0494,public_finance,natural disasters ;state budget,jim hightower,"September 6, 2011",36,says rick perry and the republican controlled texas legislature managed to slash the budget of the volunteer fire departments in our state by 75 percent in the last legislative session reducing their abilities to fight recent wildfires,state budget,,budget,subject_and_supporting_text
20706,"Says Kellogg's tweeted, ""Oh, so you think it's cool when workers strike jobs? Now replace 'jobs' with 'women.' Still think it's 'cool'?",0,misleading,1,false,train,train,train_pair_0243,labour_and_income,labor;unions;workers;facebook fact-checks,facebook posts,"December 19, 2021",22,says kellogg s tweeted oh so you think it s cool when workers strike jobs now replace jobs with women still think it s cool,labor;workers,,job,subject_and_supporting_text
22036,"Sen. Raphael Warnock ""voted with Biden to slash Medicare spending.",0,misleading,1,false,train,train,train_pair_0316,public_finance,federal budget;medicare,national republican senatorial committee,"September 16, 2022",10,sen raphael warnock voted with biden to slash medicare spending,federal budget,,spending,subject_and_supporting_text
3687,"We're the seventh highest taxed state in America. And that's not just state, it's local as well.",0,misleading,1,false,train,train,train_pair_0667,taxation,taxes,john kasich,"May 24, 2011",17,we re the seventh highest taxed state in america and that s not just state it s local as well,taxes,,tax,subject_and_supporting_text
5307,Medicare will be bankrupt in nine years.,0,misleading,1,false,train,train,train_pair_0008,business_and_markets,medicare,pat boone,"March 11, 2012",7,medicare will be bankrupt in nine years,,bankruptcy,,high_confidence_text
9450,"Scott Walker was elected governor on a promise not to take campaign contributions ""from the date of his inauguration until the signing of the state budget,"" but broke it by taking nearly $5.6 million.",0,misleading,1,false,train,train,train_pair_0489,public_finance,campaign finance;elections;state budget,one wisconsin now,"September 26, 2014",34,scott walker was elected governor on a promise not to take campaign contributions from the date of his inauguration until the signing of the state budget but broke it by taking nearly 5 6 million,state budget,state_budget,budget,high_confidence_and_subject
12726,"Under Donald Trump's tax plan, ""51 percent of single parents would see their taxes go up.",1,genuine,5,true,train,train,train_pair_0651,taxation,taxes,hillary clinton,"November 4, 2016",16,under donald trump s tax plan 51 percent of single parents would see their taxes go up,taxes,,tax,subject_and_supporting_text
9357,"Over the next two years, this $1.8 billion deficit will cost individual Wisconsinites $300 each, or $1,200 for families of four.",0,misleading,1,false,train,train,train_pair_0728,taxation,deficit;state budget;taxes,chris larson,"September 8, 2014",21,over the next two years this 1 8 billion deficit will cost individual wisconsinites 300 each or 1 200 for families of four,deficit;state budget;taxes,,deficit,subject_and_supporting_text
12809,We adopted the modern Social Security system at a time when the average person died before they were old enough to get Social Security.,1,genuine,5,true,train,train,train_pair_0253,labour_and_income,history;retirement;social security;workers,newt gingrich,"December 2, 2016",24,we adopted the modern social security system at a time when the average person died before they were old enough to get social security,social security;workers,social_security,,high_confidence_and_subject
1979,We've seen six months of positive job growth by the private sector.,1,genuine,5,true,train,train,train_pair_0137,labour_and_income,economy;this week - abc news,timothy geithner,"July 25, 2010",12,we ve seen six months of positive job growth by the private sector,economy,,job,subject_and_supporting_text
1993,"Over the last 10 years, incomes for the top 1 percent ""have grown."" Meanwhile, the bottom half of the country, ""they've seen their wages stagnate.",1,genuine,5,true,train,train,train_pair_0254,labour_and_income,economy;pundits;this week - abc news,donna brazile,"July 25, 2010",25,over the last 10 years incomes for the top 1 percent have grown meanwhile the bottom half of the country they ve seen their wages stagnate,economy,,wage,subject_and_supporting_text
13372,The Republican replacement for Obamacare does not give massive tax cuts to wealthy Americans.,0,misleading,1,false,train,train,train_pair_0614,taxation,health care;income;public health;wealth;taxes,sean duffy,"May 9, 2017",14,the republican replacement for obamacare does not give massive tax cuts to wealthy americans,income;taxes;wealth,,tax,subject_and_supporting_text
3562,"During his time as House speaker, ""unemployment came down from 5.6 percent to under 4 (percent).",0,misleading,1,false,train,train,train_pair_0182,labour_and_income,jobs,newt gingrich,"May 11, 2011",16,during his time as house speaker unemployment came down from 5 6 percent to under 4 percent,jobs,,unemployment,subject_and_supporting_text
20353,"Were you aware the $3.5 Trillion Human Infrastructure package includes an animal agriculture tax of $2,600‼️ per head of cattle? $500 for swine!!!",0,misleading,1,false,train,train,train_pair_0754,taxation,environment;agriculture;animals;corrections and updates;taxes,facebook posts,"September 27, 2021",23,were you aware the 3 5 trillion human infrastructure package includes an animal agriculture tax of 2 600 per head of cattle 500 for swine,taxes,,tax,subject_and_supporting_text
2330,The Wisconsin Legislature raised taxes more than $5 billion in 2009.,0,misleading,1,false,train,train,train_pair_0540,taxation,taxes,rebecca kleefisch,"September 27, 2010",11,the wisconsin legislature raised taxes more than 5 billion in 2009,taxes,,tax,subject_and_supporting_text
3170,"The high-speed rail project would create ""60,000-plus jobs for Floridians.",0,misleading,1,false,train,train,train_pair_0312,public_finance,jobs;stimulus;transportation,corrine brown,"February 17, 2011",10,the high speed rail project would create 60 000 plus jobs for floridians,jobs;stimulus,,job,subject_and_supporting_text
17032,"Says the USMCA is the ""biggest trade deal ever made.",0,misleading,1,false,train,train,train_pair_0002,trade,trade,donald trump,"January 30, 2020",10,says the usmca is the biggest trade deal ever made,trade,,trade,subject_and_supporting_text
